project_length_Days,project_length_Hours,project_length_Weeks,project_length_Months,issue_len_description,time_limit,have_changed,bounty_type_Bug,bounty_type_Code_Review,bounty_type_Design,bounty_type_Documentation,bounty_type_Feature,bounty_type_Improvement,bounty_type_Other,bounty_type_Project,bounty_type_Security,experience_level_Advanced,experience_level_Intermediate,experience_level_Beginner,bounty_num,bounty_change_num,bounty_amount,title_len,never_expires,owner_follwers,owner_following,owner_grants_contributed,issue_index,until_time,until_fulfilment
True,False,False,False,5179,-105,1,False,False,False,False,True,False,False,False,False,False,True,False,703,51,701.0,14,0,21,19,0,2169,-105,0
False,False,True,False,1640,-741,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,6000.0,30,0,34,30,12,5,-741,0
True,False,False,False,1710,-392,1,True,False,False,False,False,False,False,False,False,True,False,False,1,0,252.52,30,0,34,30,12,5,-757,1
False,False,True,False,2143,352,1,False,False,False,False,False,True,False,False,False,False,True,False,704,51,2000.0,72,0,53,11,21,3800,352,0
False,False,True,False,1387,115578,1,False,False,False,False,True,False,False,False,False,True,False,False,0,0,2500.0,60,0,0,0,0,3,115578,0
False,True,False,False,1664,353,1,False,False,False,False,False,True,False,False,False,True,False,False,7,0,757.55,12,0,101,86,2,1,353,0
True,False,False,False,358,354,1,False,False,False,True,False,False,False,False,False,False,False,True,84,24,50.0,30,0,77,67,0,20,-3,1
True,False,False,False,427,354,1,False,False,False,False,False,True,False,False,False,True,False,False,85,24,129.41,31,0,77,67,0,19,-10,1
True,False,False,False,427,322,1,False,False,False,False,False,True,False,False,False,True,False,False,86,24,383.62,31,0,77,67,0,39,322,0
True,False,False,False,589,355,2,True,False,False,False,False,False,False,False,False,False,True,False,0,0,75.75,28,0,117391,117281,495,2,-9,1
False,True,False,False,14611,-739,1,False,False,False,False,False,True,False,False,False,True,False,False,1,1,7500.0,35,0,117391,117281,495,7,-739,0
True,False,False,False,1588,-390,1,False,False,False,False,True,False,False,False,False,False,True,False,2,1,0.0,35,0,117391,117281,495,7,-752,1
True,False,False,False,1609,354,1,False,False,False,False,True,False,False,False,False,False,True,False,3,1,0.0,31,0,117391,117281,495,8,-1,1
False,True,False,False,84,355,1,False,False,False,False,True,False,False,False,False,False,True,False,4,1,0.0,58,0,117391,117281,495,9,-7,1
False,False,False,True,6595,355,1,False,False,True,False,False,False,False,False,False,False,True,False,5,1,137.73,39,0,117391,117281,495,12,-9,1
True,False,False,False,1536,355,2,False,False,False,False,True,False,False,False,False,False,True,False,6,1,0.0,15,0,117391,117281,495,13,-9,1
True,False,False,False,1150,355,2,False,False,False,False,False,True,False,False,False,False,True,False,7,2,0.0,25,0,117391,117281,495,14,-3,1
True,False,False,False,3853,11,0,False,False,False,False,True,False,False,False,False,False,True,False,2,0,0.0,22,0,0,0,0,3,11,0
True,False,False,False,2316,307,2,False,False,False,False,True,False,False,False,False,True,False,False,705,51,0.0,104,0,117391,117281,495,3316,-42,1
False,False,True,False,4191,-3,1,False,False,False,False,True,False,False,False,False,True,False,False,1,1,7500.0,40,0,75,69,17,9,-6,1
True,False,False,False,12,355,1,False,False,False,False,False,False,True,False,False,False,False,True,13,0,0.1,16,0,3,2,0,1,355,0
True,False,False,False,4,20,0,False,False,False,False,False,False,True,False,False,False,False,True,20,2,0.1,51,0,614,448,237,526,0,0
False,True,False,False,506,-182,0,False,False,False,False,True,False,False,False,False,False,True,False,21,3,6872.37,50,0,614,448,237,604,-188,1
False,False,True,False,890,-62,0,False,False,False,False,True,False,False,False,False,False,True,False,22,4,500.0,63,0,614,448,237,645,-80,1
False,False,True,False,1943,16,1,False,False,False,False,True,False,False,False,False,False,True,False,23,5,4000.0,40,0,614,448,237,494,-7,1
False,False,True,False,1422,355,1,False,False,True,False,False,False,False,False,False,False,True,False,2,0,1241.31,19,0,13,12,9,2,355,0
False,False,True,False,1232,355,1,False,False,False,True,False,False,False,False,False,False,False,True,706,52,500.0,107,0,0,0,0,3286,355,0
True,False,False,False,1675,355,1,False,False,False,False,False,False,True,False,False,False,False,True,0,0,100.0,50,0,0,0,0,36,355,0
True,False,False,False,739,355,1,False,False,False,True,False,False,False,False,False,True,False,False,1,0,400.0,32,0,0,0,0,33,355,0
True,False,False,False,1236,355,1,False,False,False,False,False,True,False,False,False,False,True,False,2,0,400.0,51,0,0,0,0,27,355,0
False,True,False,False,1628,355,1,False,False,False,False,True,False,False,False,False,True,False,False,3,0,500.0,51,0,0,0,0,27,355,0
False,True,False,False,2792,355,1,False,False,False,False,True,False,False,False,False,True,False,False,4,0,4518.5,9,0,0,0,0,24,355,0
True,False,False,False,1208,355,1,False,False,False,False,False,False,False,False,False,False,True,False,5,0,350.0,42,0,0,0,0,18,-8,1
False,False,True,False,7538,115731,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,61000.0,10,0,0,0,0,1,-9,1
False,True,False,False,126,355,1,True,False,False,False,False,False,False,False,False,False,True,False,707,52,32.32,47,0,9,8,0,3709,-9,1
False,True,False,False,1131,-6,1,False,False,False,True,False,False,False,False,False,False,True,False,2,1,63.13,28,0,21,17,14,99,-8,1
True,False,False,False,534,356,1,False,False,False,False,False,True,False,False,False,True,False,False,708,52,556.98,21,0,9,8,0,3849,-9,4
False,True,False,False,943,356,1,False,False,False,False,True,False,False,False,False,True,False,False,87,24,500.0,22,0,77,67,0,21,-7,1
True,False,False,False,3071,356,1,False,False,False,False,False,True,False,False,False,False,True,False,709,52,205.34,41,0,9,8,0,3790,356,0
True,False,False,False,359,21,1,False,False,False,True,False,False,False,False,False,True,False,False,7,0,50.0,22,0,10794,10767,67,2,21,0
True,False,False,False,98,-1072,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,90.27,26,0,614,448,237,7,-1072,0
True,False,False,False,1069,-723,0,True,False,False,False,False,False,False,False,False,False,True,False,1,0,100.0,26,0,614,448,237,7,-742,1
True,False,False,False,215,-988,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,100.0,43,0,0,0,0,1,-988,0
True,False,False,False,693,-639,0,False,False,False,False,True,False,False,False,False,False,True,False,1,0,59.99,43,0,0,0,0,1,-719,0
True,False,False,False,402,356,1,False,False,False,False,True,False,False,False,False,False,True,False,3,0,20.0,15,0,10794,10767,67,1,356,0
True,False,False,False,764,356,1,True,False,False,False,False,False,False,False,False,False,True,False,4,0,60.0,19,0,0,0,0,2,-9,1
True,False,False,False,709,356,1,False,False,False,False,False,True,False,False,False,False,True,False,1,0,126.26,10,0,0,0,0,1,356,0
True,False,False,False,564,356,1,False,False,False,False,False,False,True,False,False,False,True,False,5,0,18.56,15,0,0,0,0,1,356,0
True,False,False,False,1427,-103,0,False,False,False,False,False,False,False,False,False,False,True,False,88,24,400.0,48,0,77,67,0,3585,-454,0
True,False,False,False,648,356,1,False,False,False,False,True,False,False,False,False,False,True,False,6,0,280.0,19,0,0,0,0,2,356,0
True,False,False,False,546,356,1,False,False,False,False,True,False,False,False,False,False,True,False,8,0,240.0,22,0,10794,10767,67,2,356,0
True,False,False,False,20,356,1,False,False,False,False,True,False,False,False,False,False,False,True,710,52,0.04,66,0,3,2,0,3791,356,0
True,False,False,False,1047,356,1,False,False,False,False,True,False,False,False,False,False,True,False,711,52,360.0,66,0,3,2,0,3791,356,0
True,False,False,False,663,356,1,False,False,False,False,False,False,True,False,False,False,True,False,712,52,240.0,51,0,3,2,0,3651,356,0
False,True,False,False,2094,356,1,False,False,False,False,False,False,True,False,False,False,False,True,713,52,1.31,51,0,3,2,0,3651,356,0
False,False,True,False,1277,338,1,False,False,False,False,True,False,False,False,False,False,True,False,32,8,2000.0,39,0,0,0,0,76,-5,1
True,False,False,False,4331,357,1,False,False,False,False,False,True,False,False,False,False,True,False,714,52,452.14,41,0,3,2,0,3790,357,0
False,False,True,False,56,357,1,False,False,False,False,True,False,False,False,False,True,False,False,715,52,5000.0,41,0,3,2,0,3790,357,0
False,True,False,False,142,-103,1,False,False,False,False,False,False,True,False,False,True,False,False,89,25,500.0,62,0,77,67,0,3,-103,0
True,False,False,False,1109,357,2,False,False,False,False,True,False,False,False,False,True,False,False,716,52,126.26,35,0,117391,117281,495,3794,-8,1
True,False,False,False,1129,-1,1,False,False,False,False,True,False,False,False,False,True,False,False,2,0,126.26,55,0,27,17,10,232,-1,0
True,False,False,False,908,22,1,False,True,False,False,False,False,False,False,False,False,False,True,0,0,117.67,75,0,13,13,7,476,-7,1
True,False,False,False,566,357,1,False,False,True,False,False,False,False,False,False,False,False,True,7,0,50.0,15,0,10794,10767,67,1,357,0
True,False,False,False,566,357,1,False,False,True,False,False,False,False,False,False,False,False,True,8,0,50.0,15,0,10794,10767,67,1,357,0
True,False,False,False,566,357,1,False,False,True,False,False,False,False,False,False,False,False,True,9,0,50.0,15,0,10794,10767,67,1,357,0
True,False,False,False,566,357,1,False,False,True,False,False,False,False,False,False,False,False,True,10,0,50.0,15,0,10794,10767,67,1,357,0
True,False,False,False,2902,357,1,True,False,False,False,False,False,False,False,False,False,True,False,9,0,50.8,17,0,10794,10767,67,6,357,0
False,True,False,False,1463,357,1,False,False,False,False,True,False,False,False,False,True,False,False,717,53,946.93,41,0,3,2,0,3790,357,0
True,False,False,False,517,357,1,False,False,False,False,True,False,False,False,False,True,False,False,718,53,252.52,68,0,3,2,0,3753,357,0
True,False,False,False,80,357,1,False,False,False,False,True,False,False,False,False,False,True,False,719,53,192.75,48,0,3,2,0,3839,357,0
False,False,True,False,1402,357,1,False,False,False,False,True,False,False,False,False,False,True,False,10,0,0.0,7,0,10794,10767,67,7,-8,1
True,False,False,False,266,357,1,False,False,False,False,False,False,True,False,False,False,True,False,720,53,5.14,48,0,3,2,0,3839,357,0
True,False,False,False,121,357,1,False,False,False,False,False,True,False,False,False,False,False,True,721,53,25.09,48,0,3,2,0,3839,357,0
False,False,True,False,1689,357,1,False,False,False,False,True,False,False,False,False,False,True,False,11,0,0.0,13,0,10794,10767,67,8,-8,1
True,False,False,False,452,357,1,False,False,False,False,True,False,False,False,False,False,True,False,14,0,280.0,4,0,3,2,0,1,0,1
False,True,False,False,645,6,0,False,False,False,False,False,True,False,False,False,True,False,False,18,5,15000.0,43,0,0,0,0,789,111,0
True,False,False,False,407,-2,1,False,False,False,True,False,False,False,False,False,False,False,True,0,0,50.0,35,0,0,0,0,1,0,1
False,False,False,True,3,290,0,False,False,False,False,False,False,True,False,False,False,False,True,722,53,3.99,65,0,80,55,18,3762,-50,1
False,False,True,False,1012,260,0,False,False,False,False,False,True,False,False,False,False,True,False,723,54,500.0,59,0,80,55,18,3763,-80,0
False,True,False,False,241,-14,1,False,False,False,False,True,False,False,False,False,False,True,False,724,55,631.29,47,0,227,195,26,3824,-36,1
True,False,False,False,395,357,1,False,False,False,False,False,False,True,False,False,False,True,False,725,55,75.2,41,0,3,2,0,3790,357,0
True,False,False,False,395,357,1,False,False,False,False,False,False,True,False,False,False,True,False,726,55,0.0,90,0,3,2,0,2963,357,0
False,False,True,False,1006,-28,0,False,False,False,False,True,False,False,False,False,False,False,True,1,1,150.0,54,0,77,67,0,4,-30,0
False,True,False,False,2579,-1070,1,False,False,False,False,False,False,False,False,False,False,True,False,11,0,1789.36,52,0,8,5,0,10,-1070,0
True,False,False,False,5447,-1070,1,False,False,False,False,True,False,False,False,False,False,True,False,12,0,219.34,47,0,8,5,0,11,-1070,0
True,False,False,False,287,-721,1,False,False,False,False,False,False,True,False,False,False,False,True,13,0,113.63,47,0,8,5,0,11,-721,0
True,False,False,False,361,-1070,1,False,False,False,False,False,True,False,False,False,False,True,False,14,0,378.77,63,0,8,5,0,12,-1070,0
False,True,False,False,1155,-721,1,False,False,False,False,True,False,False,False,False,False,True,False,15,0,800.0,63,0,8,5,0,12,-721,0
False,True,False,False,1354,358,1,False,False,False,False,False,True,False,False,False,True,False,False,0,0,25000.0,10,0,0,0,0,1,358,0
False,True,False,False,64,-1,1,False,False,False,False,True,False,False,False,False,False,False,True,2,2,0.0,50,0,77,67,0,5,-1,1
True,False,False,False,394,358,1,True,False,False,False,False,False,False,False,False,False,False,True,1,0,1.26,10,0,0,0,0,1,358,0
True,False,False,False,129,358,1,False,False,False,True,False,False,False,False,False,False,True,False,2,0,90.37,12,0,0,0,0,2,358,0
True,False,False,False,1774,358,1,False,False,False,False,True,False,False,False,False,False,True,False,727,55,0.0,77,0,0,0,0,3869,-7,1
True,False,False,False,12,358,1,True,False,False,False,False,False,False,False,False,False,False,True,3,0,0.1,12,0,0,0,0,3,358,0
True,False,False,False,12,358,1,True,False,False,False,False,False,False,False,False,False,False,True,728,55,1.26,63,0,80,55,18,3514,358,0
True,False,False,False,681,359,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,240.0,10,0,0,0,0,1,359,0
True,False,False,False,1217,24,1,False,False,False,False,False,False,True,False,False,False,True,False,1,0,631.29,89,0,13,13,7,478,-6,1
True,False,False,False,186,1,1,False,False,False,False,False,True,False,False,False,True,False,False,0,0,631.29,33,0,0,0,0,8,1,0
False,False,False,True,3,360,1,False,False,False,False,True,False,False,False,False,False,True,False,729,55,0.0,30,0,69,46,10,2218,-5,1
True,False,False,False,3198,338,1,True,False,False,False,False,False,False,False,False,False,True,False,4,0,250.0,12,0,0,0,0,3,-22,1
True,False,False,False,828,207,1,False,False,False,False,True,False,False,False,False,False,True,False,24,4,79.78,45,0,90,93,2,514,207,0
True,False,False,False,582,207,0,False,False,False,False,True,False,False,False,False,False,True,False,25,4,51.47,44,0,90,93,2,560,-1,0
True,False,False,False,582,360,1,False,False,False,False,True,False,False,False,False,False,True,False,730,55,51.47,49,0,117391,117281,495,3,-5,1
True,False,False,False,582,360,1,False,False,False,False,True,False,False,False,False,False,True,False,731,55,51.47,121,0,117391,117281,495,3850,-1,1
True,False,False,False,582,-191,1,False,False,False,False,True,False,False,False,False,False,True,False,732,55,51.47,77,0,117391,117281,495,3869,-556,1
True,False,False,False,582,359,1,False,False,False,False,True,False,False,False,False,False,True,False,8,0,51.47,20,0,2884,2897,66,80,-1,1
True,False,False,False,582,86,1,False,False,False,False,True,False,False,False,False,False,True,False,5,0,51.47,72,0,0,0,0,3,-3,1
True,False,False,False,582,-1067,1,False,False,False,False,True,False,False,False,False,False,True,False,163,25,51.47,67,0,0,0,0,2452,-1067,0
True,False,False,False,582,-875,2,False,False,False,False,True,False,False,False,False,False,True,False,164,25,51.47,67,0,0,0,0,2452,-904,0
True,False,False,False,582,355,1,False,False,False,False,True,False,False,False,False,False,True,False,8,3,51.47,24,0,117391,117281,495,24,-1,1
True,False,False,False,436,361,1,True,False,False,False,False,False,False,False,False,True,False,False,9,3,100.0,15,0,117391,117281,495,25,-1,1
False,False,True,False,7778,335,1,False,False,False,False,True,False,False,False,False,False,True,False,10,3,1.0,41,0,117391,117281,495,26,-20,4
True,False,False,False,1331,288,1,False,False,False,False,True,False,False,False,False,False,True,False,11,3,0.0,18,0,117391,117281,495,28,-69,1
True,False,False,False,5095,354,1,False,False,False,False,False,False,True,False,False,False,False,True,12,3,1.26,24,0,117391,117281,495,27,-1,1
